id,date,open,high,low,close,volume,adjClose
1129,2016-08-30,88.699997,88.989998,88.529999,88.739998,720000,88.739998
1130,2016-08-31,87.879997,88.199997,87.599998,87.970001,490100,87.970001
1131,2016-09-01,88.279999,88.529999,87.919998,88.470001,612100,88.470001
1132,2016-09-02,89.32,89.809998,89.089996,89.639999,536000,89.639999
1133,2016-09-06,90.220001,90.5,89.900002,90.400002,537100,90.400002
1134,2016-09-07,90.769997,91,90.360001,90.82,621300,90.82
1135,2016-09-08,90.379997,90.519997,89.5,89.540001,1057500,89.540001
1136,2016-09-09,88.639999,88.720001,87.599998,87.639999,1210500,87.639999
1137,2016-09-12,87.379997,88.809998,87.279999,88.760002,889200,88.760002
1138,2016-09-13,88.230003,88.510002,87.690002,88.150002,934800,88.150002
1139,2016-09-14,88.129997,88.760002,88.07,88.32,561300,88.32
1140,2016-09-15,87.769997,88.809998,87.529999,88.669998,752100,88.669998
1141,2016-09-16,86.93,87.18,86.699997,86.860001,1034900,86.860001
1142,2016-09-19,88.209999,88.480003,87.849998,88.089996,476300,88.089996
1143,2016-09-20,89.370003,89.389999,88.849998,89.040001,699100,89.040001
1144,2016-09-21,89.449997,90.419998,89.160004,90.32,714800,90.32
1145,2016-09-22,92.580002,92.760002,92.190002,92.360001,1825600,92.360001
1146,2016-09-23,91.760002,91.889999,91.510002,91.540001,726300,91.540001
1147,2016-09-26,90.970001,91.029999,90.5,90.739998,628800,90.739998
1148,2016-09-27,89.760002,91.160004,89.650002,91.059998,731200,91.059998
1149,2016-09-28,91.449997,92.18,90.900002,92.080002,926200,92.080002
1150,2016-09-29,90.959999,91.349998,89.199997,89.540001,952800,89.540001
1151,2016-09-30,90.010002,91.660004,89.839996,91.410004,1029200,91.410004
1152,2016-10-03,90.919998,91.309998,90.589996,90.889999,545000,90.889999
1153,2016-10-04,90.459999,91.120003,90.339996,90.57,584000,90.57
1154,2016-10-05,91.379997,91.449997,90.849998,90.959999,422500,90.959999
1155,2016-10-06,90.82,91.019997,90.639999,90.93,940200,90.93
1156,2016-10-07,90.480003,90.540001,89.059998,89.57,984500,89.57
1157,2016-10-10,89.970001,90.230003,89.910004,90.089996,750100,90.089996
1158,2016-10-11,89.639999,89.699997,88.540001,88.610001,897500,88.610001
1159,2016-10-12,87.610001,87.720001,87.110001,87.220001,921600,87.220001
1160,2016-10-13,86.489998,87.519997,86.160004,87.239998,651500,87.239998
1161,2016-10-14,86.949997,87.279999,86.07,86.129997,1358300,86.129997
1162,2016-10-17,86.440002,86.660004,86.190002,86.349998,600700,86.349998
1163,2016-10-18,88.169998,88.199997,87.480003,87.660004,1086800,87.660004
1164,2016-10-19,87.190002,87.5,86.900002,86.959999,578100,86.959999
1165,2016-10-20,86.389999,87.440002,86.199997,87.279999,1157200,87.279999
1166,2016-10-21,89.220001,89.379997,88.360001,88.82,3089200,88.82
1167,2016-10-24,89.059998,89.199997,88.199997,88.330002,938400,88.330002
1168,2016-10-25,88.150002,88.629997,88.019997,88.309998,697300,88.309998
1169,2016-10-26,87.779999,88.370003,87.650002,87.760002,528800,87.760002
1170,2016-10-27,88.309998,88.389999,87.629997,87.660004,799700,87.660004
1171,2016-10-28,87.769997,88.43,87.660004,87.889999,461200,87.889999
1172,2016-10-31,87.879997,88.300003,87.690002,87.839996,637700,87.839996
1173,2016-11-01,87.709999,87.760002,85.860001,86.300003,751100,86.300003
1174,2016-11-02,86.470001,86.800003,85.830002,86.050003,765200,86.050003
1175,2016-11-03,85.440002,85.599998,84.650002,84.709999,923200,84.709999
1176,2016-11-04,85.550003,85.879997,85.199997,85.349998,616500,85.349998
1177,2016-11-07,86.169998,86.739998,86.120003,86.709999,627600,86.709999
1178,2016-11-08,86.269997,86.830002,86.25,86.459999,717500,86.459999
1179,2016-11-09,84.550003,86.230003,84.550003,85.970001,762300,85.970001
1180,2016-11-10,84.830002,85.529999,83.650002,84.349998,1319800,84.349998
1181,2016-11-11,82.599998,83.260002,82.260002,83.120003,1386000,83.120003
1182,2016-11-14,81.440002,81.860001,81.07,81.610001,1289400,81.610001
1183,2016-11-15,80.949997,81.889999,80.93,81.839996,1905500,81.839996
1184,2016-11-16,81.629997,82.519997,81.620003,82.239998,883600,82.239998
1185,2016-11-17,82.150002,82.690002,82.040001,82.459999,1081900,82.459999
1186,2016-11-18,82.919998,83.279999,82.730003,83.220001,870400,83.220001
1187,2016-11-21,83.839996,84.25,83.650002,84.25,683400,84.25
1188,2016-11-22,84.790001,85.519997,84.360001,85.400002,1735200,85.400002
1189,2016-11-23,83.739998,84.190002,83.57,84.139999,843300,84.139999
1190,2016-11-25,85.800003,85.849998,85.349998,85.610001,658100,85.610001
1191,2016-11-28,85.010002,85.230003,84.529999,84.559998,710700,84.559998
1192,2016-11-29,83.919998,84.790001,83.82,84.519997,597800,84.519997
1193,2016-11-30,84.290001,84.290001,83.160004,83.220001,596400,83.220001
1194,2016-12-01,82.889999,82.970001,81.75,81.910004,868200,81.910004
1195,2016-12-02,81.470001,82.419998,81.300003,81.919998,1253500,81.919998
1196,2016-12-05,82.849998,83.290001,82.589996,83.129997,438800,83.129997
1197,2016-12-06,82.489998,83.150002,82.449997,82.989998,680400,82.989998
1198,2016-12-07,83.5,84.949997,83.449997,84.739998,583900,84.739998
1199,2016-12-08,84.169998,84.639999,84.050003,84.239998,877400,84.239998
1200,2016-12-09,84.370003,84.620003,84.209999,84.43,552500,84.43
1201,2016-12-12,84.699997,84.730003,84.029999,84.459999,767000,84.459999
1202,2016-12-13,85.169998,86.050003,85.169998,85.440002,486500,85.440002
1203,2016-12-14,85.599998,85.980003,84.709999,84.910004,686900,84.910004
1204,2016-12-15,84.279999,84.940002,84.139999,84.68,770800,84.68
1205,2016-12-16,84.809998,85.209999,84.760002,85.010002,569100,85.010002
1206,2016-12-19,85.470001,85.879997,85.110001,85.269997,424300,85.269997
1207,2016-12-20,85.769997,86.089996,85.580002,86.050003,426400,86.050003
1208,2016-12-21,86.610001,86.669998,85.849998,85.949997,478200,85.949997
1209,2016-12-22,85.949997,85.989998,85.580002,85.709999,1020800,85.709999
1210,2016-12-23,85.440002,85.75,85.419998,85.690002,349400,85.690002
1211,2016-12-27,85.760002,86.139999,85.730003,85.800003,320300,85.800003
1212,2016-12-28,85.919998,86.029999,85.540001,85.68,363400,85.68
1213,2016-12-29,86.379997,86.690002,86.230003,86.510002,529600,86.510002
1214,2016-12-30,86.919998,87.230003,86.07,86.43,834300,86.43
1215,2017-01-03,86.25,86.440002,85.919998,86.300003,803700,86.300003
1216,2017-01-04,85.660004,86.699997,85.489998,86.660004,1057700,86.660004
1217,2017-01-05,86.370003,87.949997,86.330002,87.849998,1257900,87.849998
1218,2017-01-06,87.82,88.730003,87.720001,88.470001,911400,88.470001
1219,2017-01-09,88.970001,89.480003,88.919998,89.360001,1214400,89.360001
1220,2017-01-10,89.029999,89.279999,88.510002,88.629997,579900,88.629997
1221,2017-01-11,87.830002,88.919998,87.760002,88.790001,1417900,88.790001
1222,2017-01-12,88.720001,89.620003,88.669998,89.389999,614400,89.389999
1223,2017-01-13,89.279999,89.68,89.099998,89.440002,406100,89.440002
1224,2017-01-17,89.510002,89.739998,89.279999,89.639999,853600,89.639999
1225,2017-01-18,88.900002,89.379997,88.870003,89.349998,789700,89.349998
1226,2017-01-19,88.800003,89.489998,88.800003,89.230003,1153600,89.230003
1227,2017-01-20,89.370003,89.589996,89.309998,89.400002,424300,89.400002
1228,2017-01-23,89.440002,89.470001,88.839996,89.300003,647000,89.300003
1229,2017-01-24,90.010002,90.129997,89.309998,89.629997,1187700,89.629997
1230,2017-01-25,90.940002,91.290001,90.559998,91.220001,1012900,91.220001
1231,2017-01-26,90.639999,91.040001,90.43,90.82,763900,90.82
1232,2017-01-27,91.220001,91.559998,90.870003,91.120003,786600,91.120003
1233,2017-01-30,90.669998,91.440002,90.489998,91.330002,1127100,91.330002
1234,2017-01-31,91.730003,91.800003,91.190002,91.510002,915400,91.510002
1235,2017-02-01,90.93,91.010002,90.190002,90.709999,1176200,90.709999
1236,2017-02-02,92.559998,92.639999,91.75,91.870003,1472300,91.870003
1237,2017-02-03,92.400002,92.580002,92.07,92.519997,628100,92.519997
1238,2017-02-06,90.889999,91.330002,90.809998,91.25,1103900,91.25
1239,2017-02-07,91.360001,91.989998,91.309998,91.959999,1527300,91.959999
1240,2017-02-08,91.720001,92.220001,91.620003,91.790001,653200,91.790001
1241,2017-02-09,91.900002,92.169998,91.709999,91.709999,548600,91.709999
1242,2017-02-10,91.699997,91.940002,91.639999,91.730003,417000,91.730003
1243,2017-02-13,92.879997,92.93,92.480003,92.529999,392100,92.529999
1244,2017-02-14,92.489998,92.529999,92.080002,92.470001,433600,92.470001
1245,2017-02-15,91.440002,92.550003,91.389999,92.449997,697900,92.449997
1246,2017-02-16,92.480003,92.839996,92.449997,92.75,597800,92.75
1247,2017-02-17,92.239998,92.580002,92.190002,92.459999,724400,92.459999
1248,2017-02-21,92.550003,93.150002,92.510002,93.150002,604400,93.150002
1249,2017-02-22,93.559998,94.169998,93.419998,94.010002,606100,94.010002
1250,2017-02-23,93.919998,94.449997,93.830002,94.139999,449600,94.139999
1251,2017-02-24,93.010002,93.370003,92.769997,93.370003,630000,93.370003
1252,2017-02-27,92.889999,93.349998,92.870003,93.220001,511500,93.220001
1253,2017-02-28,93.160004,93.580002,93.160004,93.18,519000,93.18
1254,2017-03-01,93.959999,94.660004,93.889999,94.480003,1028200,94.480003
1255,2017-03-02,93.910004,94.709999,93.809998,94.459999,555000,94.459999
1256,2017-03-03,94.120003,94.639999,94.010002,94.639999,490200,94.639999
1257,2017-03-06,94.190002,94.290001,93.790001,94.089996,380100,94.089996
